tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2
Table1a,2021.0,4.0,30198.0,30852.0,Pittsburgh," PA""""",Washington," DC (Metropolitan Area)""""",14122.0,12264.0,PIT,IAD,210.0,57.0,143.29,UA,0.9981,143.41,UA,0.9981,143.41202141412212264PITIAD
Table1a,2021.0,4.0,30198.0,32457.0,Pittsburgh," PA""""",San Francisco," CA (Metropolitan Area)""""",14122.0,13796.0,PIT,OAK,2254.0,44.0,266.71,WN,0.7819,284.86,NK,0.1716,161.84202141412213796PITOAK
Table1a,2021.0,4.0,30198.0,32457.0,Pittsburgh," PA""""",San Francisco," CA (Metropolitan Area)""""",14122.0,14771.0,PIT,SFO,2254.0,207.0,345.16,UA,0.4226,396.18,AA,0.2084,300.95202141412214771PITSFO
Table1a,2021.0,4.0,30198.0,32457.0,Pittsburgh," PA""""",San Francisco," CA (Metropolitan Area)""""",14122.0,14831.0,PIT,SJC,2254.0,70.0,311.71,WN,0.433,318.6,AA,0.2259,270.26202141412214831PITSJC
Table1a,2021.0,4.0,30198.0,33195.0,Pittsburgh," PA""""",Tampa," FL (Metropolitan Area)""""",14122.0,14112.0,PIT,PIE,878.0,53.0,91.98,G4,1.0,91.98,G4,1.0,91.98202141412214112PITPIE
Table1a,2021.0,4.0,30198.0,33195.0,Pittsburgh," PA""""",Tampa," FL (Metropolitan Area)""""",14122.0,15304.0,PIT,TPA,878.0,510.0,167.3,WN,0.5939,176.2,NK,0.1818,96.87202141412215304PITTPA
Table1a,2021.0,4.0,30255.0,30852.0,Huntsville," AL""""",Washington," DC (Metropolitan Area)""""",12217.0,10821.0,HSV,BWI,641.0,41.0,241.87,DL,0.633,246.52,AA,0.3351,237.79202141221710821HSVBWI
Table1a,2021.0,4.0,30255.0,30852.0,Huntsville," AL""""",Washington," DC (Metropolitan Area)""""",12217.0,11278.0,HSV,DCA,641.0,195.0,234.44,AA,0.9263,228.52,AA,0.9263,228.52202141221711278HSVDCA
Table1a,2021.0,4.0,30255.0,30852.0,Huntsville," AL""""",Washington," DC (Metropolitan Area)""""",12217.0,12264.0,HSV,IAD,641.0,65.0,208.44,UA,0.8252,199.61,UA,0.8252,199.61202141221712264HSVIAD
Table1a,2021.0,4.0,30257.0,30852.0,Albany," NY""""",Washington," DC (Metropolitan Area)""""",10257.0,10821.0,ALB,BWI,325.0,121.0,150.49,WN,1.0,150.49,WN,1.0,150.49202141025710821ALBBWI
Table1a,2021.0,4.0,30257.0,30852.0,Albany," NY""""",Washington," DC (Metropolitan Area)""""",10257.0,11278.0,ALB,DCA,325.0,116.0,183.96,AA,0.9617,185.95,UA,0.0327,116.57202141025711278ALBDCA
Table1a,2021.0,4.0,30257.0,30852.0,Albany," NY""""",Washington," DC (Metropolitan Area)""""",10257.0,12264.0,ALB,IAD,325.0,47.0,174.16,UA,0.9884,173.67,UA,0.9884,173.67202141025712264ALBIAD
Table1a,2021.0,4.0,30257.0,30977.0,Albany," NY""""",Chicago," IL""""",10257.0,13232.0,ALB,MDW,723.0,78.0,173.44,WN,0.9944,172.92,WN,0.9944,172.92202141025713232ALBMDW
Table1a,2021.0,4.0,30257.0,30977.0,Albany," NY""""",Chicago," IL""""",10257.0,13930.0,ALB,ORD,723.0,201.0,195.13,UA,0.6528,186.49,UA,0.6528,186.49202141025713930ALBORD
Table1a,2021.0,4.0,30257.0,32467.0,Albany," NY""""",Miami," FL (Metropolitan Area)""""",10257.0,11697.0,ALB,FLL,1225.0,285.0,182.07,B6,0.7286,178.27,B6,0.7286,178.27202141025711697ALBFLL
Table1a,2021.0,4.0,30257.0,32467.0,Albany," NY""""",Miami," FL (Metropolitan Area)""""",10257.0,13303.0,ALB,MIA,1225.0,74.0,177.89,AA,0.4507,194.65,F9,0.1885,107.63202141025713303ALBMIA
Table1a,2021.0,4.0,30257.0,32575.0,Albany," NY""""",Los Angeles," CA (Metropolitan Area)""""",10257.0,10800.0,ALB,BUR,2468.0,7.0,259.95,WN,0.8525,261.38,UA,0.0492,138.33202141025710800ALBBUR
Table1a,2021.0,4.0,30257.0,32575.0,Albany," NY""""",Los Angeles," CA (Metropolitan Area)""""",10257.0,12892.0,ALB,LAX,2468.0,129.0,358.82,AA,0.373,360.65,WN,0.1511,299.27202141025712892ALBLAX
Table1a,2021.0,4.0,30257.0,32575.0,Albany," NY""""",Los Angeles," CA (Metropolitan Area)""""",10257.0,12954.0,ALB,LGB,2468.0,5.0,267.45,WN,0.9318,254.59,WN,0.9318,254.59202141025712954ALBLGB
Table1a,2021.0,4.0,30257.0,32575.0,Albany," NY""""",Los Angeles," CA (Metropolitan Area)""""",10257.0,13891.0,ALB,ONT,2468.0,12.0,308.49,WN,0.3571,260.05,WN,0.3571,260.05202141025713891ALBONT
Table1a,2021.0,4.0,30257.0,32575.0,Albany," NY""""",Los Angeles," CA (Metropolitan Area)""""",10257.0,14908.0,ALB,SNA,2468.0,25.0,382.63,UA,0.4156,423.9,WN,0.1255,247.72202141025714908ALBSNA
Table1a,2021.0,4.0,30257.0,33195.0,Albany," NY""""",Tampa," FL (Metropolitan Area)""""",10257.0,14112.0,ALB,PIE,1138.0,73.0,102.74,G4,1.0,102.74,G4,1.0,102.74202141025714112ALBPIE
Table1a,2021.0,4.0,30257.0,33195.0,Albany," NY""""",Tampa," FL (Metropolitan Area)""""",10257.0,15304.0,ALB,TPA,1138.0,194.0,192.75,WN,0.4891,208.4,F9,0.1453,89.98202141025715304ALBTPA
Table1a,2021.0,4.0,30279.0,30194.0,Amarillo," TX""""",Dallas/Fort Worth," TX""""",10279.0,11259.0,AMA,DAL,323.0,131.0,134.65,WN,0.9958,134.9,WN,0.9958,134.90202141027911259AMADAL
Table1a,2021.0,4.0,30279.0,30194.0,Amarillo," TX""""",Dallas/Fort Worth," TX""""",10279.0,11298.0,AMA,DFW,323.0,106.0,155.07,AA,0.9825,154.66,AA,0.9825,154.66202141027911298AMADFW
Table1a,2021.0,4.0,30325.0,30466.0,Denver," CO""""",Phoenix," AZ""""",11292.0,14107.0,DEN,PHX,602.0,2872.0,149.78,WN,0.4549,159.65,AA,0.2574,137.41202141129214107DENPHX
Table1a,2021.0,4.0,30325.0,30852.0,Denver," CO""""",Washington," DC (Metropolitan Area)""""",11292.0,10821.0,DEN,BWI,1491.0,880.0,210.87,WN,0.6438,216.43,WN,0.6438,216.43202141129210821DENBWI
Table1a,2021.0,4.0,30325.0,30852.0,Denver," CO""""",Washington," DC (Metropolitan Area)""""",11292.0,11278.0,DEN,DCA,1491.0,712.0,176.2,F9,0.5567,112.76,F9,0.5567,112.76202141129211278DENDCA
Table1a,2021.0,4.0,30325.0,30852.0,Denver," CO""""",Washington," DC (Metropolitan Area)""""",11292.0,12264.0,DEN,IAD,1491.0,1033.0,236.16,UA,0.7446,251.36,WN,0.2318,187.10202141129212264DENIAD
Table1a,2021.0,4.0,30325.0,31453.0,Denver," CO""""",Houston," TX""""",11292.0,12191.0,DEN,HOU,883.0,834.0,154.31,WN,0.9861,153.76,WN,0.9861,153.76202141129212191DENHOU
Table1a,2021.0,4.0,30325.0,31453.0,Denver," CO""""",Houston," TX""""",11292.0,12266.0,DEN,IAH,883.0,1663.0,171.52,UA,0.6458,194.11,WN,0.2329,137.59202141129212266DENIAH
Table1a,2021.0,4.0,30325.0,31703.0,Denver," CO""""",New York City," NY (Metropolitan Area)""""",11292.0,11618.0,DEN,EWR,1659.0,1192.0,246.47,UA,0.9642,247.45,AA,0.0126,207.28202141129211618DENEWR
Table1a,2021.0,4.0,30325.0,31703.0,Denver," CO""""",New York City," NY (Metropolitan Area)""""",11292.0,12197.0,DEN,HPN,1659.0,14.0,262.69,AA,0.4365,209.8,AA,0.4365,209.80202141129212197DENHPN
Table1a,2021.0,4.0,30325.0,31703.0,Denver," CO""""",New York City," NY (Metropolitan Area)""""",11292.0,12391.0,DEN,ISP,1659.0,16.0,202.52,WN,0.8493,208.7,F9,0.0685,145.00202141129212391DENISP
Table1a,2021.0,4.0,30325.0,31703.0,Denver," CO""""",New York City," NY (Metropolitan Area)""""",11292.0,12478.0,DEN,JFK,1659.0,500.0,210.24,DL,0.5487,230.33,B6,0.3595,181.93202141129212478DENJFK
Table1a,2021.0,4.0,30325.0,31703.0,Denver," CO""""",New York City," NY (Metropolitan Area)""""",11292.0,12953.0,DEN,LGA,1659.0,1892.0,209.04,UA,0.4243,225.82,B6,0.152,169.30202141129212953DENLGA
Table1a,2021.0,4.0,30325.0,32457.0,Denver," CO""""",San Francisco," CA (Metropolitan Area)""""",11292.0,13796.0,DEN,OAK,967.0,629.0,162.41,WN,0.9237,166.27,F9,0.0509,82.03202141129213796DENOAK
Table1a,2021.0,4.0,30325.0,32457.0,Denver," CO""""",San Francisco," CA (Metropolitan Area)""""",11292.0,14771.0,DEN,SFO,967.0,1514.0,184.5,UA,0.6643,204.03,WN,0.2292,155.41202141129214771DENSFO
Table1a,2021.0,4.0,30325.0,32457.0,Denver," CO""""",San Francisco," CA (Metropolitan Area)""""",11292.0,14831.0,DEN,SJC,967.0,670.0,194.8,WN,0.6363,182.07,WN,0.6363,182.07202141129214831DENSJC
Table1a,2021.0,4.0,30325.0,32467.0,Denver," CO""""",Miami," FL (Metropolitan Area)""""",11292.0,11697.0,DEN,FLL,1709.0,1004.0,212.41,UA,0.4449,260.92,NK,0.227,118.76202141129211697DENFLL
Table1a,2021.0,4.0,30325.0,32467.0,Denver," CO""""",Miami," FL (Metropolitan Area)""""",11292.0,13303.0,DEN,MIA,1709.0,1073.0,207.86,AA,0.4457,227.21,WN,0.1891,187.90202141129213303DENMIA
Table1a,2021.0,4.0,30325.0,32575.0,Denver," CO""""",Los Angeles," CA (Metropolitan Area)""""",11292.0,10800.0,DEN,BUR,862.0,506.0,153.71,WN,0.8265,153.42,F9,0.0688,82.68202141129210800DENBUR
Table1a,2021.0,4.0,30325.0,32575.0,Denver," CO""""",Los Angeles," CA (Metropolitan Area)""""",11292.0,12892.0,DEN,LAX,862.0,2338.0,146.76,UA,0.3951,156.67,WN,0.2762,134.96202141129212892DENLAX
Table1a,2021.0,4.0,30325.0,32575.0,Denver," CO""""",Los Angeles," CA (Metropolitan Area)""""",11292.0,12954.0,DEN,LGB,862.0,273.0,120.43,WN,0.9737,119.93,WN,0.9737,119.93202141129212954DENLGB
Table1a,2021.0,4.0,30325.0,32575.0,Denver," CO""""",Los Angeles," CA (Metropolitan Area)""""",11292.0,13891.0,DEN,ONT,862.0,528.0,147.66,WN,0.6219,145.49,F9,0.1388,99.70202141129213891DENONT
Table1a,2021.0,4.0,30325.0,32575.0,Denver," CO""""",Los Angeles," CA (Metropolitan Area)""""",11292.0,14908.0,DEN,SNA,862.0,1239.0,149.24,WN,0.5552,137.23,WN,0.5552,137.23202141129214908DENSNA
Table1a,2021.0,4.0,30325.0,33195.0,Denver," CO""""",Tampa," FL (Metropolitan Area)""""",11292.0,15304.0,DEN,TPA,1506.0,1343.0,204.05,WN,0.4599,193.22,F9,0.1107,100.18202141129215304DENTPA
Table1a,2021.0,4.0,30325.0,33667.0,Denver," CO""""",Norfolk," VA (Metropolitan Area)""""",11292.0,13931.0,DEN,ORF,1553.0,233.0,242.37,WN,0.3796,207.15,WN,0.3796,207.15202141129213931DENORF
Table1a,2021.0,4.0,30325.0,33667.0,Denver," CO""""",Norfolk," VA (Metropolitan Area)""""",11292.0,14098.0,DEN,PHF,1553.0,7.0,282.68,AA,1.0,282.68,AA,1.0,282.68202141129214098DENPHF
Table1a,2021.0,4.0,30397.0,30194.0,Atlanta," GA (Metropolitan Area)""""",Dallas/Fort Worth," TX""""",10397.0,11259.0,ATL,DAL,731.0,985.0,148.22,WN,0.606,141.29,WN,0.606,141.29202141039711259ATLDAL
Table1a,2021.0,4.0,30397.0,30194.0,Atlanta," GA (Metropolitan Area)""""",Dallas/Fort Worth," TX""""",10397.0,11298.0,ATL,DFW,731.0,2127.0,149.2,DL,0.4973,161.37,AA,0.4004,146.42202141039711298ATLDFW
Table1a,2021.0,4.0,30397.0,30466.0,Atlanta," GA (Metropolitan Area)""""",Phoenix," AZ""""",10397.0,14107.0,ATL,PHX,1587.0,1293.0,252.17,DL,0.4961,303.19,WN,0.1998,207.59202141039714107ATLPHX
Table1a,2021.0,4.0,30397.0,30647.0,Atlanta," GA (Metropolitan Area)""""",Cleveland," OH (Metropolitan Area)""""",10397.0,10874.0,ATL,CAK,554.0,7.0,245.06,AA,0.7941,236.35,AA,0.7941,236.35202141039710874ATLCAK
Table1a,2021.0,4.0,30397.0,30647.0,Atlanta," GA (Metropolitan Area)""""",Cleveland," OH (Metropolitan Area)""""",10397.0,11042.0,ATL,CLE,554.0,875.0,139.48,DL,0.7404,150.76,NK,0.1087,85.95202141039711042ATLCLE
Table1a,2021.0,4.0,30397.0,30721.0,Atlanta," GA (Metropolitan Area)""""",Boston," MA (Metropolitan Area)""""",10397.0,10721.0,ATL,BOS,952.0,2009.0,187.53,DL,0.7933,196.38,B6,0.1453,148.79202141039710721ATLBOS
Table1a,2021.0,4.0,30397.0,30721.0,Atlanta," GA (Metropolitan Area)""""",Boston," MA (Metropolitan Area)""""",10397.0,13296.0,ATL,MHT,952.0,34.0,238.75,AA,0.4747,259.74,WN,0.4399,233.37202141039713296ATLMHT
Table1a,2021.0,4.0,30397.0,30721.0,Atlanta," GA (Metropolitan Area)""""",Boston," MA (Metropolitan Area)""""",10397.0,14307.0,ATL,PVD,952.0,290.0,206.49,DL,0.8819,207.52,WN,0.0472,184.86202141039714307ATLPVD
Table1a,2021.0,4.0,30397.0,30852.0,Atlanta," GA (Metropolitan Area)""""",Washington," DC (Metropolitan Area)""""",10397.0,10821.0,ATL,BWI,577.0,1608.0,155.1,DL,0.515,173.02,WN,0.3465,150.67202141039710821ATLBWI
Table1a,2021.0,4.0,30397.0,30852.0,Atlanta," GA (Metropolitan Area)""""",Washington," DC (Metropolitan Area)""""",10397.0,11278.0,ATL,DCA,577.0,1800.0,169.4,DL,0.6274,183.49,WN,0.2024,132.80202141039711278ATLDCA
Table1a,2021.0,4.0,30397.0,30852.0,Atlanta," GA (Metropolitan Area)""""",Washington," DC (Metropolitan Area)""""",10397.0,12264.0,ATL,IAD,577.0,682.0,164.76,DL,0.5793,174.0,WN,0.1284,122.46202141039712264ATLIAD
Table1a,2021.0,4.0,30397.0,30977.0,Atlanta," GA (Metropolitan Area)""""",Chicago," IL""""",10397.0,13232.0,ATL,MDW,606.0,1091.0,145.42,WN,0.6088,140.29,WN,0.6088,140.29202141039713232ATLMDW
Table1a,2021.0,4.0,30397.0,30977.0,Atlanta," GA (Metropolitan Area)""""",Chicago," IL""""",10397.0,13930.0,ATL,ORD,606.0,2091.0,145.29,DL,0.5114,150.98,AA,0.2068,147.10202141039713930ATLORD
Table1a,2021.0,4.0,30397.0,31066.0,Atlanta," GA (Metropolitan Area)""""",Columbus," OH""""",10397.0,11066.0,ATL,CMH,447.0,632.0,158.7,DL,0.8098,163.72,WN,0.1627,130.90202141039711066ATLCMH
Table1a,2021.0,4.0,30397.0,31453.0,Atlanta," GA (Metropolitan Area)""""",Houston," TX""""",10397.0,12191.0,ATL,HOU,696.0,1079.0,152.32,WN,0.557,139.21,WN,0.557,139.21202141039712191ATLHOU
Table1a,2021.0,4.0,30397.0,31453.0,Atlanta," GA (Metropolitan Area)""""",Houston," TX""""",10397.0,12266.0,ATL,IAH,696.0,1334.0,157.5,DL,0.5635,162.57,DL,0.5635,162.57202141039712266ATLIAH
Table1a,2021.0,4.0,30397.0,31703.0,Atlanta," GA (Metropolitan Area)""""",New York City," NY (Metropolitan Area)""""",10397.0,11618.0,ATL,EWR,795.0,2389.0,154.25,DL,0.4603,176.29,UA,0.3458,147.02202141039711618ATLEWR
Table1a,2021.0,4.0,30397.0,31703.0,Atlanta," GA (Metropolitan Area)""""",New York City," NY (Metropolitan Area)""""",10397.0,12197.0,ATL,HPN,795.0,256.0,233.2,DL,0.9698,233.59,DL,0.9698,233.59202141039712197ATLHPN
Table1a,2021.0,4.0,30397.0,31703.0,Atlanta," GA (Metropolitan Area)""""",New York City," NY (Metropolitan Area)""""",10397.0,12391.0,ATL,ISP,795.0,61.0,113.17,F9,0.6667,84.84,F9,0.6667,84.84202141039712391ATLISP
Table1a,2021.0,4.0,30397.0,31703.0,Atlanta," GA (Metropolitan Area)""""",New York City," NY (Metropolitan Area)""""",10397.0,12478.0,ATL,JFK,795.0,1124.0,173.77,DL,0.6317,187.45,B6,0.2973,147.47202141039712478ATLJFK
Table1a,2021.0,4.0,30397.0,31703.0,Atlanta," GA (Metropolitan Area)""""",New York City," NY (Metropolitan Area)""""",10397.0,12953.0,ATL,LGA,795.0,3393.0,176.16,DL,0.6588,194.17,WN,0.1478,137.11202141039712953ATLLGA
Table1a,2021.0,4.0,30397.0,32457.0,Atlanta," GA (Metropolitan Area)""""",San Francisco," CA (Metropolitan Area)""""",10397.0,13796.0,ATL,OAK,2139.0,196.0,239.16,WN,0.4224,249.96,NK,0.1164,157.53202141039713796ATLOAK
Table1a,2021.0,4.0,30397.0,32457.0,Atlanta," GA (Metropolitan Area)""""",San Francisco," CA (Metropolitan Area)""""",10397.0,14771.0,ATL,SFO,2139.0,1063.0,357.6,DL,0.823,375.89,F9,0.0189,106.64202141039714771ATLSFO
Table1a,2021.0,4.0,30397.0,32457.0,Atlanta," GA (Metropolitan Area)""""",San Francisco," CA (Metropolitan Area)""""",10397.0,14831.0,ATL,SJC,2139.0,253.0,333.32,DL,0.737,354.13,WN,0.1394,262.62202141039714831ATLSJC
Table1a,2021.0,4.0,30397.0,32467.0,Atlanta," GA (Metropolitan Area)""""",Miami," FL (Metropolitan Area)""""",10397.0,11697.0,ATL,FLL,594.0,2049.0,138.93,DL,0.6235,156.29,NK,0.1077,87.34202141039711697ATLFLL
Table1a,2021.0,4.0,30397.0,32467.0,Atlanta," GA (Metropolitan Area)""""",Miami," FL (Metropolitan Area)""""",10397.0,13303.0,ATL,MIA,594.0,2146.0,144.8,DL,0.4342,175.72,WN,0.1015,119.15202141039713303ATLMIA
Table1a,2021.0,4.0,30397.0,32575.0,Atlanta," GA (Metropolitan Area)""""",Los Angeles," CA (Metropolitan Area)""""",10397.0,10800.0,ATL,BUR,1947.0,54.0,304.26,WN,0.4739,277.4,WN,0.4739,277.40202141039710800ATLBUR
Table1a,2021.0,4.0,30397.0,32575.0,Atlanta," GA (Metropolitan Area)""""",Los Angeles," CA (Metropolitan Area)""""",10397.0,12892.0,ATL,LAX,1947.0,2674.0,294.2,DL,0.5632,362.49,NK,0.1395,136.41202141039712892ATLLAX
Table1a,2021.0,4.0,30397.0,32575.0,Atlanta," GA (Metropolitan Area)""""",Los Angeles," CA (Metropolitan Area)""""",10397.0,12954.0,ATL,LGB,1947.0,69.0,175.65,WN,0.6625,144.61,WN,0.6625,144.61202141039712954ATLLGB
Table1a,2021.0,4.0,30397.0,32575.0,Atlanta," GA (Metropolitan Area)""""",Los Angeles," CA (Metropolitan Area)""""",10397.0,13891.0,ATL,ONT,1947.0,392.0,237.63,DL,0.5793,284.57,F9,0.2248,108.35202141039713891ATLONT
Table1a,2021.0,4.0,30397.0,32575.0,Atlanta," GA (Metropolitan Area)""""",Los Angeles," CA (Metropolitan Area)""""",10397.0,14908.0,ATL,SNA,1947.0,349.0,343.78,DL,0.8124,365.31,F9,0.0233,100.91202141039714908ATLSNA
Table1a,2021.0,4.0,30397.0,33195.0,Atlanta," GA (Metropolitan Area)""""",Tampa," FL (Metropolitan Area)""""",10397.0,15304.0,ATL,TPA,406.0,1459.0,147.53,DL,0.6343,167.29,WN,0.274,119.15202141039715304ATLTPA
Table1a,2021.0,4.0,30397.0,33667.0,Atlanta," GA (Metropolitan Area)""""",Norfolk," VA (Metropolitan Area)""""",10397.0,13931.0,ATL,ORF,516.0,426.0,203.63,DL,0.8381,208.29,AA,0.1015,188.86202141039713931ATLORF
Table1a,2021.0,4.0,30397.0,33667.0,Atlanta," GA (Metropolitan Area)""""",Norfolk," VA (Metropolitan Area)""""",10397.0,14098.0,ATL,PHF,516.0,8.0,223.07,AA,0.9737,224.82,AA,0.9737,224.82202141039714098ATLPHF
Table1a,2021.0,4.0,30423.0,30194.0,Austin," TX""""",Dallas/Fort Worth," TX""""",10423.0,11259.0,AUS,DAL,190.0,303.0,148.32,WN,0.9993,148.25,WN,0.9993,148.25202141042311259AUSDAL
Table1a,2021.0,4.0,30423.0,30194.0,Austin," TX""""",Dallas/Fort Worth," TX""""",10423.0,11298.0,AUS,DFW,190.0,262.0,155.79,AA,0.9847,155.73,AA,0.9847,155.73202141042311298AUSDFW
Table1a,2021.0,4.0,30423.0,30466.0,Austin," TX""""",Phoenix," AZ""""",10423.0,14107.0,AUS,PHX,872.0,950.0,203.09,WN,0.5339,194.99,WN,0.5339,194.99202141042314107AUSPHX
Table1a,2021.0,4.0,30423.0,30647.0,Austin," TX""""",Cleveland," OH (Metropolitan Area)""""",10423.0,10874.0,AUS,CAK,1174.0,13.0,239.72,UA,0.5345,234.72,UA,0.5345,234.72202141042310874AUSCAK
Table1a,2021.0,4.0,30423.0,30647.0,Austin," TX""""",Cleveland," OH (Metropolitan Area)""""",10423.0,11042.0,AUS,CLE,1174.0,173.0,236.51,AA,0.3036,232.42,WN,0.2376,228.50202141042311042AUSCLE
Table1a,2021.0,4.0,30423.0,30721.0,Austin," TX""""",Boston," MA (Metropolitan Area)""""",10423.0,10721.0,AUS,BOS,1698.0,954.0,213.79,AA,0.3277,223.26,B6,0.3029,202.39202141042310721AUSBOS
Table1a,2021.0,4.0,30423.0,30721.0,Austin," TX""""",Boston," MA (Metropolitan Area)""""",10423.0,13296.0,AUS,MHT,1698.0,27.0,280.86,WN,0.6627,249.65,WN,0.6627,249.65202141042313296AUSMHT
Table1a,2021.0,4.0,30423.0,30721.0,Austin," TX""""",Boston," MA (Metropolitan Area)""""",10423.0,14307.0,AUS,PVD,1698.0,64.0,243.09,WN,0.3294,227.13,WN,0.3294,227.13202141042314307AUSPVD
Table1a,2021.0,4.0,30423.0,30852.0,Austin," TX""""",Washington," DC (Metropolitan Area)""""",10423.0,10821.0,AUS,BWI,1342.0,447.0,217.71,WN,0.8409,215.67,NK,0.0168,118.43202141042310821AUSBWI
Table1a,2021.0,4.0,30423.0,30852.0,Austin," TX""""",Washington," DC (Metropolitan Area)""""",10423.0,11278.0,AUS,DCA,1342.0,422.0,218.85,WN,0.6354,205.19,WN,0.6354,205.19202141042311278AUSDCA
Table1a,2021.0,4.0,30423.0,30852.0,Austin," TX""""",Washington," DC (Metropolitan Area)""""",10423.0,12264.0,AUS,IAD,1342.0,516.0,222.42,UA,0.5156,241.18,AA,0.4193,196.42202141042312264AUSIAD
Table1a,2021.0,4.0,30423.0,30977.0,Austin," TX""""",Chicago," IL""""",10423.0,13232.0,AUS,MDW,977.0,504.0,146.7,WN,0.9905,146.11,WN,0.9905,146.11202141042313232AUSMDW
Table1a,2021.0,4.0,30423.0,30977.0,Austin," TX""""",Chicago," IL""""",10423.0,13930.0,AUS,ORD,977.0,1289.0,169.1,AA,0.4741,176.57,WN,0.1167,134.61202141042313930AUSORD
Table1a,2021.0,4.0,30423.0,31066.0,Austin," TX""""",Columbus," OH""""",10423.0,11066.0,AUS,CMH,1073.0,186.0,229.45,WN,0.4828,213.95,WN,0.4828,213.95202141042311066AUSCMH
Table1a,2021.0,4.0,30423.0,31453.0,Austin," TX""""",Houston," TX""""",10423.0,12191.0,AUS,HOU,148.0,91.0,142.54,WN,1.0,142.54,WN,1.0,142.54202141042312191AUSHOU
Table1a,2021.0,4.0,30423.0,31453.0,Austin," TX""""",Houston," TX""""",10423.0,12266.0,AUS,IAH,148.0,85.0,160.84,UA,0.9962,161.04,UA,0.9962,161.04202141042312266AUSIAH
Table1a,2021.0,4.0,30423.0,31703.0,Austin," TX""""",New York City," NY (Metropolitan Area)""""",10423.0,11618.0,AUS,EWR,1559.0,1169.0,209.2,UA,0.6667,225.94,NK,0.1233,116.19202141042311618AUSEWR
Table1a,2021.0,4.0,30423.0,31703.0,Austin," TX""""",New York City," NY (Metropolitan Area)""""",10423.0,12197.0,AUS,HPN,1559.0,20.0,264.76,AA,0.4722,263.83,AA,0.4722,263.83202141042312197AUSHPN
Table1a,2021.0,4.0,30423.0,31703.0,Austin," TX""""",New York City," NY (Metropolitan Area)""""",10423.0,12391.0,AUS,ISP,1559.0,14.0,216.96,WN,0.8984,206.71,WN,0.8984,206.71202141042312391AUSISP
Table1a,2021.0,4.0,30423.0,31703.0,Austin," TX""""",New York City," NY (Metropolitan Area)""""",10423.0,12478.0,AUS,JFK,1559.0,1205.0,227.54,DL,0.3709,258.71,B6,0.3041,190.76202141042312478AUSJFK
Table1a,2021.0,4.0,30423.0,31703.0,Austin," TX""""",New York City," NY (Metropolitan Area)""""",10423.0,12953.0,AUS,LGA,1559.0,211.0,214.09,WN,0.4273,199.48,WN,0.4273,199.48202141042312953AUSLGA
Table1a,2021.0,4.0,30423.0,32457.0,Austin," TX""""",San Francisco," CA (Metropolitan Area)""""",10423.0,13796.0,AUS,OAK,1504.0,253.0,224.1,WN,0.9076,224.64,NK,0.0176,137.37202141042313796AUSOAK
Table1a,2021.0,4.0,30423.0,32457.0,Austin," TX""""",San Francisco," CA (Metropolitan Area)""""",10423.0,14771.0,AUS,SFO,1504.0,989.0,237.34,UA,0.5369,240.55,AS,0.3323,221.97202141042314771AUSSFO
Table1a,2021.0,4.0,30423.0,32457.0,Austin," TX""""",San Francisco," CA (Metropolitan Area)""""",10423.0,14831.0,AUS,SJC,1504.0,569.0,214.93,WN,0.6025,206.91,WN,0.6025,206.91202141042314831AUSSJC
Table1a,2021.0,4.0,30423.0,32467.0,Austin," TX""""",Miami," FL (Metropolitan Area)""""",10423.0,11697.0,AUS,FLL,1105.0,469.0,134.69,WN,0.5427,132.15,NK,0.138,95.59202141042311697AUSFLL
Table1a,2021.0,4.0,30423.0,32467.0,Austin," TX""""",Miami," FL (Metropolitan Area)""""",10423.0,13303.0,AUS,MIA,1105.0,645.0,158.24,AA,0.8314,159.05,WN,0.144,136.37202141042313303AUSMIA
Table1a,2021.0,4.0,30423.0,32575.0,Austin," TX""""",Los Angeles," CA (Metropolitan Area)""""",10423.0,10800.0,AUS,BUR,1242.0,139.0,202.64,WN,0.8681,202.23,AA,0.0999,197.30202141042310800AUSBUR
Table1a,2021.0,4.0,30423.0,32575.0,Austin," TX""""",Los Angeles," CA (Metropolitan Area)""""",10423.0,12892.0,AUS,LAX,1242.0,2010.0,165.88,AA,0.3446,181.34,WN,0.1371,160.02202141042312892AUSLAX
Table1a,2021.0,4.0,30423.0,32575.0,Austin," TX""""",Los Angeles," CA (Metropolitan Area)""""",10423.0,12954.0,AUS,LGB,1242.0,188.0,153.09,WN,0.9623,151.76,WN,0.9623,151.76202141042312954AUSLGB
Table1a,2021.0,4.0,30423.0,32575.0,Austin," TX""""",Los Angeles," CA (Metropolitan Area)""""",10423.0,13891.0,AUS,ONT,1242.0,121.0,195.28,WN,0.4879,174.37,WN,0.4879,174.37202141042313891AUSONT
Table1a,2021.0,4.0,30423.0,32575.0,Austin," TX""""",Los Angeles," CA (Metropolitan Area)""""",10423.0,14908.0,AUS,SNA,1242.0,285.0,201.21,WN,0.608,199.18,WN,0.608,199.18202141042314908AUSSNA
Table1a,2021.0,4.0,30423.0,33195.0,Austin," TX""""",Tampa," FL (Metropolitan Area)""""",10423.0,15304.0,AUS,TPA,928.0,471.0,181.53,WN,0.5331,170.98,WN,0.5331,170.98202141042315304AUSTPA
